date,capability_id,movement,quality,expression,daily_score,n_tests,match_date,days_post_match
2023-11-20,agility_deceleration_dynamic,agility,deceleration,dynamic,0.871,1,2023-11-12,8
2023-11-20,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-12,8
2023-11-20,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-11-12,8
2023-11-20,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-12,8
2023-11-20,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-12,8
2023-11-20,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-12,8
2023-11-20,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.4305,1,2023-11-12,8
2023-11-20,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-12,8
2023-11-20,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-12,8
2023-11-20,upper body_pull_dynamic,upper body,pull,dynamic,0.871,1,2023-11-12,8
2023-11-20,upper body_push_dynamic,upper body,push,dynamic,0.4305,1,2023-11-12,8
2023-11-20,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-12,8
2023-11-21,agility_acceleration_dynamic,agility,acceleration,dynamic,0.4305,1,2023-11-12,9
2023-11-21,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-12,9
2023-11-21,agility_deceleration_dynamic,agility,deceleration,dynamic,0.871,1,2023-11-12,9
2023-11-21,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-12,9
2023-11-21,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-11-12,9
2023-11-21,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-12,9
2023-11-21,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-12,9
2023-11-21,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-12,9
2023-11-21,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.4305,1,2023-11-12,9
2023-11-21,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-12,9
2023-11-21,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-12,9
2023-11-21,upper body_pull_dynamic,upper body,pull,dynamic,0.871,1,2023-11-12,9
2023-11-21,upper body_push_dynamic,upper body,push,dynamic,0.4305,1,2023-11-12,9
2023-11-21,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-12,9
2023-11-22,agility_acceleration_dynamic,agility,acceleration,dynamic,0.4305,1,2023-11-12,10
2023-11-22,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-12,10
2023-11-22,agility_deceleration_dynamic,agility,deceleration,dynamic,0.871,1,2023-11-12,10
2023-11-22,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-12,10
2023-11-22,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-11-12,10
2023-11-22,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-12,10
2023-11-22,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-12,10
2023-11-22,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-12,10
2023-11-22,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.4305,1,2023-11-12,10
2023-11-22,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-12,10
2023-11-22,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-12,10
2023-11-22,upper body_pull_dynamic,upper body,pull,dynamic,0.871,1,2023-11-12,10
2023-11-22,upper body_push_dynamic,upper body,push,dynamic,0.4305,1,2023-11-12,10
2023-11-22,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-12,10
2023-11-23,agility_acceleration_dynamic,agility,acceleration,dynamic,0.4305,1,2023-11-12,11
2023-11-23,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-12,11
2023-11-23,agility_deceleration_dynamic,agility,deceleration,dynamic,0.871,1,2023-11-12,11
2023-11-23,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-12,11
2023-11-23,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-11-12,11
2023-11-23,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-12,11
2023-11-23,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-12,11
2023-11-23,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-12,11
2023-11-23,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.4305,1,2023-11-12,11
2023-11-23,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-12,11
2023-11-23,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-12,11
2023-11-23,upper body_pull_dynamic,upper body,pull,dynamic,0.871,1,2023-11-12,11
2023-11-23,upper body_push_dynamic,upper body,push,dynamic,0.4305,1,2023-11-12,11
2023-11-23,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-12,11
2023-11-24,agility_acceleration_dynamic,agility,acceleration,dynamic,0.4305,1,2023-11-12,12
2023-11-24,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-12,12
2023-11-24,agility_deceleration_dynamic,agility,deceleration,dynamic,0.871,1,2023-11-12,12
2023-11-24,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-12,12
2023-11-24,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-11-12,12
2023-11-24,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-12,12
2023-11-24,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-12,12
2023-11-24,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-12,12
2023-11-24,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.4305,1,2023-11-12,12
2023-11-24,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-12,12
2023-11-24,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-12,12
2023-11-24,upper body_pull_dynamic,upper body,pull,dynamic,0.871,1,2023-11-12,12
2023-11-24,upper body_push_dynamic,upper body,push,dynamic,0.4305,1,2023-11-12,12
2023-11-24,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-12,12
2023-11-25,agility_acceleration_dynamic,agility,acceleration,dynamic,0.4305,1,2023-11-12,13
2023-11-25,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-12,13
2023-11-25,agility_deceleration_dynamic,agility,deceleration,dynamic,0.871,1,2023-11-12,13
2023-11-25,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-12,13
2023-11-25,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-11-12,13
2023-11-25,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-12,13
2023-11-25,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-12,13
2023-11-25,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-12,13
2023-11-25,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.4305,1,2023-11-12,13
2023-11-25,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-12,13
2023-11-25,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-12,13
2023-11-25,upper body_pull_dynamic,upper body,pull,dynamic,0.871,1,2023-11-12,13
2023-11-25,upper body_push_dynamic,upper body,push,dynamic,0.4305,1,2023-11-12,13
2023-11-25,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-12,13
2023-11-26,agility_acceleration_dynamic,agility,acceleration,dynamic,0.4305,1,2023-11-12,14
2023-11-26,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-12,14
2023-11-26,agility_deceleration_dynamic,agility,deceleration,dynamic,0.871,1,2023-11-12,14
2023-11-26,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-12,14
2023-11-26,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-11-12,14
2023-11-26,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-12,14
2023-11-26,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-12,14
2023-11-26,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-12,14
2023-11-26,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.4305,1,2023-11-12,14
2023-11-26,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-12,14
2023-11-26,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-12,14
2023-11-26,upper body_pull_dynamic,upper body,pull,dynamic,0.871,1,2023-11-12,14
2023-11-26,upper body_push_dynamic,upper body,push,dynamic,0.4305,1,2023-11-12,14
2023-11-26,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-12,14
2023-11-26,agility_acceleration_dynamic,agility,acceleration,dynamic,0.4305,1,2023-11-25,1
2023-11-26,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-25,1
2023-11-26,agility_deceleration_dynamic,agility,deceleration,dynamic,0.871,1,2023-11-25,1
2023-11-26,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-25,1
2023-11-26,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-11-25,1
2023-11-26,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-25,1
2023-11-26,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-25,1
2023-11-26,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-25,1
2023-11-26,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.4305,1,2023-11-25,1
2023-11-26,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-25,1
2023-11-26,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-25,1
2023-11-26,upper body_pull_dynamic,upper body,pull,dynamic,0.871,1,2023-11-25,1
2023-11-26,upper body_push_dynamic,upper body,push,dynamic,0.4305,1,2023-11-25,1
2023-11-26,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-25,1
2023-11-27,agility_acceleration_dynamic,agility,acceleration,dynamic,0.4305,1,2023-11-25,2
2023-11-27,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-25,2
2023-11-27,agility_deceleration_dynamic,agility,deceleration,dynamic,0.871,1,2023-11-25,2
2023-11-27,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-25,2
2023-11-27,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-11-25,2
2023-11-27,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-25,2
2023-11-27,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-25,2
2023-11-27,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-25,2
2023-11-27,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.4305,1,2023-11-25,2
2023-11-27,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-25,2
2023-11-27,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-25,2
2023-11-27,upper body_pull_dynamic,upper body,pull,dynamic,0.871,1,2023-11-25,2
2023-11-27,upper body_push_dynamic,upper body,push,dynamic,0.4305,1,2023-11-25,2
2023-11-27,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-25,2
2023-11-28,agility_acceleration_dynamic,agility,acceleration,dynamic,0.4305,1,2023-11-25,3
2023-11-28,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-25,3
2023-11-28,agility_deceleration_dynamic,agility,deceleration,dynamic,0.871,1,2023-11-25,3
2023-11-28,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-25,3
2023-11-28,jump_land_dynamic,jump,land,dynamic,0.69,1,2023-11-25,3
2023-11-28,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-25,3
2023-11-28,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-25,3
2023-11-28,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-25,3
2023-11-28,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.4305,1,2023-11-25,3
2023-11-28,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-25,3
2023-11-28,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-25,3
2023-11-28,upper body_pull_dynamic,upper body,pull,dynamic,0.871,1,2023-11-25,3
2023-11-28,upper body_push_dynamic,upper body,push,dynamic,0.4305,1,2023-11-25,3
2023-11-28,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-25,3
2023-11-29,agility_acceleration_dynamic,agility,acceleration,dynamic,0.43,1,2023-11-25,4
2023-11-29,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-25,4
2023-11-29,agility_deceleration_dynamic,agility,deceleration,dynamic,0.87,1,2023-11-25,4
2023-11-29,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-25,4
2023-11-29,jump_land_dynamic,jump,land,dynamic,0.688,1,2023-11-25,4
2023-11-29,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-25,4
2023-11-29,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-25,4
2023-11-29,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-25,4
2023-11-29,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.43,1,2023-11-25,4
2023-11-29,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-25,4
2023-11-29,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-25,4
2023-11-29,upper body_pull_dynamic,upper body,pull,dynamic,0.87,1,2023-11-25,4
2023-11-29,upper body_push_dynamic,upper body,push,dynamic,0.43,1,2023-11-25,4
2023-11-29,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-25,4
2023-11-30,agility_acceleration_dynamic,agility,acceleration,dynamic,0.43,1,2023-11-25,5
2023-11-30,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-25,5
2023-11-30,agility_deceleration_dynamic,agility,deceleration,dynamic,0.87,1,2023-11-25,5
2023-11-30,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-25,5
2023-11-30,jump_land_dynamic,jump,land,dynamic,0.688,1,2023-11-25,5
2023-11-30,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-25,5
2023-11-30,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-25,5
2023-11-30,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-25,5
2023-11-30,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.43,1,2023-11-25,5
2023-11-30,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-25,5
2023-11-30,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-25,5
2023-11-30,upper body_pull_dynamic,upper body,pull,dynamic,0.87,1,2023-11-25,5
2023-11-30,upper body_push_dynamic,upper body,push,dynamic,0.43,1,2023-11-25,5
2023-11-30,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-25,5
2023-12-01,agility_acceleration_dynamic,agility,acceleration,dynamic,0.43,1,2023-11-25,6
2023-12-01,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-25,6
2023-12-01,agility_deceleration_dynamic,agility,deceleration,dynamic,0.87,1,2023-11-25,6
2023-12-01,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-25,6
2023-12-01,jump_land_dynamic,jump,land,dynamic,0.688,1,2023-11-25,6
2023-12-01,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-25,6
2023-12-01,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-25,6
2023-12-01,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-25,6
2023-12-01,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.43,1,2023-11-25,6
2023-12-01,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-25,6
2023-12-01,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-25,6
2023-12-01,upper body_pull_dynamic,upper body,pull,dynamic,0.87,1,2023-11-25,6
2023-12-01,upper body_push_dynamic,upper body,push,dynamic,0.43,1,2023-11-25,6
2023-12-01,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-25,6
2023-12-02,agility_acceleration_dynamic,agility,acceleration,dynamic,0.43,1,2023-11-25,7
2023-12-02,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-25,7
2023-12-02,agility_deceleration_dynamic,agility,deceleration,dynamic,0.87,1,2023-11-25,7
2023-12-02,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-25,7
2023-12-02,jump_land_dynamic,jump,land,dynamic,0.688,1,2023-11-25,7
2023-12-02,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-25,7
2023-12-02,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-25,7
2023-12-02,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-25,7
2023-12-02,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.43,1,2023-11-25,7
2023-12-02,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-25,7
2023-12-02,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-25,7
2023-12-02,upper body_pull_dynamic,upper body,pull,dynamic,0.87,1,2023-11-25,7
2023-12-02,upper body_push_dynamic,upper body,push,dynamic,0.43,1,2023-11-25,7
2023-12-02,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-25,7
2023-12-03,agility_acceleration_dynamic,agility,acceleration,dynamic,0.43,1,2023-11-25,8
2023-12-03,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-25,8
2023-12-03,agility_deceleration_dynamic,agility,deceleration,dynamic,0.87,1,2023-11-25,8
2023-12-03,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-25,8
2023-12-03,jump_land_dynamic,jump,land,dynamic,0.688,1,2023-11-25,8
2023-12-03,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-25,8
2023-12-03,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-25,8
2023-12-03,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-25,8
2023-12-03,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.43,1,2023-11-25,8
2023-12-03,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-25,8
2023-12-03,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-25,8
2023-12-03,upper body_pull_dynamic,upper body,pull,dynamic,0.87,1,2023-11-25,8
2023-12-03,upper body_push_dynamic,upper body,push,dynamic,0.43,1,2023-11-25,8
2023-12-03,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-25,8
2023-12-04,agility_acceleration_dynamic,agility,acceleration,dynamic,0.43,1,2023-11-25,9
2023-12-04,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-25,9
2023-12-04,agility_deceleration_dynamic,agility,deceleration,dynamic,0.87,1,2023-11-25,9
2023-12-04,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-25,9
2023-12-04,jump_land_dynamic,jump,land,dynamic,0.688,1,2023-11-25,9
2023-12-04,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-25,9
2023-12-04,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-25,9
2023-12-04,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-25,9
2023-12-04,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.43,1,2023-11-25,9
2023-12-04,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-25,9
2023-12-04,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-25,9
2023-12-04,upper body_pull_dynamic,upper body,pull,dynamic,0.87,1,2023-11-25,9
2023-12-04,upper body_push_dynamic,upper body,push,dynamic,0.43,1,2023-11-25,9
2023-12-04,upper body_push_isometric,upper body,push,isometric,0.67,1,2023-11-25,9
2023-12-05,agility_acceleration_dynamic,agility,acceleration,dynamic,0.43,1,2023-11-25,10
2023-12-05,agility_acceleration_isometric,agility,acceleration,isometric,0.52,1,2023-11-25,10
2023-12-05,agility_deceleration_dynamic,agility,deceleration,dynamic,0.87,1,2023-11-25,10
2023-12-05,agility_deceleration_isometric,agility,deceleration,isometric,1.038,1,2023-11-25,10
2023-12-05,jump_land_dynamic,jump,land,dynamic,0.688,1,2023-11-25,10
2023-12-05,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5185,1,2023-11-25,10
2023-12-05,jump_pre-load_isometric,jump,pre-load,isometric,0.52,1,2023-11-25,10
2023-12-05,jump_take off_dynamic,jump,take off,dynamic,0.631,1,2023-11-25,10
2023-12-05,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.43,1,2023-11-25,10
2023-12-05,sprint_acceleration_isometric,sprint,acceleration,isometric,0.52,1,2023-11-25,10
2023-12-05,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6475,1,2023-11-25,10
2023-12-05,upper body_pull_dynamic,upper body,pull,dynamic,0.87,1,2023-11-25,10
2023-12-05,upper body_push_dynamic,upper body,push,dynamic,0.43,1,2023-11-25,10
